Order ID,Order Date,Ship Date,Customer Segment,Product Category,Sales,Profit,Quantity,Discount,Region
CA-2014-121300,30-09-2014,30-09-2014,Home Office,Furniture,344.22,-189.321,2,0.4,East
CA-2014-121300,30-09-2014,30-09-2014,Home Office,Office Supplies,15.552,5.4432,3,0.2,East
CA-2014-121300,30-09-2014,30-09-2014,Home Office,Furniture,21.248,7.4368,4,0.2,East
CA-2014-121300,30-09-2014,30-09-2014,Home Office,Office Supplies,8.448,2.64,2,0.2,East
CA-2014-130211,23-10-2014,23-10-2014,Consumer,Office Supplies,333.09,23.3163,3,0.0,Central
CA-2014-130211,23-10-2014,23-10-2014,Consumer,Furniture,248.98,54.7756,2,0.0,Central
CA-2011-147235,24-03-2011,28-03-2011,Consumer,Office Supplies,24.9,11.703,5,0.0,East
CA-2013-109365,04-11-2013,09-11-2013,Consumer,Office Supplies,15.26,5.0358,7,0.0,West
CA-2013-109365,04-11-2013,09-11-2013,Consumer,Office Supplies,43.32,14.2956,2,0.0,West
CA-2013-109365,04-11-2013,09-11-2013,Consumer,Office Supplies,43.584,15.7992,12,0.2,West
CA-2013-109365,04-11-2013,09-11-2013,Consumer,Office Supplies,116.28,56.9772,3,0.0,West
CA-2013-109365,04-11-2013,09-11-2013,Consumer,Office Supplies,9.296,3.0212,2,0.2,West
CA-2013-109365,04-11-2013,09-11-2013,Consumer,Office Supplies,19.44,9.3312,3,0.0,West
CA-2013-109365,04-11-2013,09-11-2013,Consumer,Office Supplies,314.55,150.984,3,0.0,West
CA-2012-162621,05-09-2012,11-09-2012,Home Office,Office Supplies,16.27,-25.2185,5,0.8,Central
CA-2012-162621,05-09-2012,11-09-2012,Home Office,Office Supplies,69.12,-14.688,9,0.2,Central
CA-2012-162621,05-09-2012,11-09-2012,Home Office,Office Supplies,4.47,-7.8225,3,0.8,Central
CA-2014-105921,15-08-2014,22-08-2014,Consumer,Furniture,418.296,5.2287,3,0.2,West
CA-2011-150798,01-12-2011,03-12-2011,Consumer,Technology,659.988,109.998,2,0.4,East
CA-2011-150798,01-12-2011,03-12-2011,Consumer,Furniture,8.128,1.4224,2,0.2,East
CA-2011-150798,01-12-2011,03-12-2011,Consumer,Office Supplies,36.288,12.7008,7,0.2,East
CA-2011-150798,01-12-2011,03-12-2011,Consumer,Furniture,909.72,-51.984,6,0.3,East
CA-2014-112753,19-06-2014,24-06-2014,Consumer,Furniture,917.9235,75.5937,9,0.15,West
CA-2014-112753,19-06-2014,24-06-2014,Consumer,Office Supplies,38.88,19.0512,6,0.0,West
CA-2014-155075,03-12-2014,10-12-2014,Consumer,Office Supplies,631.176,-462.8624,4,0.7,East
CA-2011-103401,21-11-2011,26-11-2011,Corporate,Office Supplies,12.96,6.2208,2,0.0,West
CA-2013-124814,11-04-2013,17-04-2013,Corporate,Office Supplies,12.96,6.2208,2,0.0,West
CA-2013-124814,11-04-2013,17-04-2013,Corporate,Office Supplies,23.2,8.12,5,0.2,West
CA-2011-116757,30-06-2011,04-07-2011,Corporate,Office Supplies,25.92,9.072,5,0.2,Central
CA-2011-116757,30-06-2011,04-07-2011,Corporate,Office Supplies,21.312,7.1928,6,0.2,Central
US-2011-138247,24-12-2011,29-12-2011,Home Office,Technology,173.656,17.3656,7,0.2,West
US-2011-138247,24-12-2011,29-12-2011,Home Office,Office Supplies,361.96,101.3488,2,0.0,West
US-2011-138247,24-12-2011,29-12-2011,Home Office,Technology,62.85,13.1985,3,0.0,West
US-2011-138247,24-12-2011,29-12-2011,Home Office,Technology,818.376,51.1485,3,0.2,West
US-2011-138247,24-12-2011,29-12-2011,Home Office,Office Supplies,20.34,0.2034,1,0.0,West
US-2011-138247,24-12-2011,29-12-2011,Home Office,Furniture,23.99,5.5177,1,0.0,West
CA-2014-167003,24-05-2014,30-05-2014,Consumer,Furniture,171.288,-6.4233,3,0.2,West
CA-2013-119935,11-11-2013,15-11-2013,Corporate,Furniture,37.3,17.158,2,0.0,Central
CA-2013-119935,11-11-2013,15-11-2013,Corporate,Office Supplies,81.96,39.3408,2,0.0,Central
CA-2013-118969,03-10-2013,04-10-2013,Consumer,Office Supplies,54.792,-40.1808,6,0.7,West
CA-2013-145240,07-09-2013,09-09-2013,Consumer,Office Supplies,10.784,0.8088,1,0.2,Central
CA-2013-120873,28-10-2013,02-11-2013,Consumer,Furniture,290.98,75.6548,1,0.0,South
US-2014-111920,23-10-2014,27-10-2014,Home Office,Office Supplies,36.44,12.0252,4,0.0,Central
US-2013-128678,16-09-2013,21-09-2013,Consumer,Office Supplies,21.4,10.058,5,0.0,West
US-2013-128678,16-09-2013,21-09-2013,Consumer,Office Supplies,48.664,15.8158,7,0.2,West
CA-2013-101385,26-09-2013,02-10-2013,Consumer,Office Supplies,16.56,6.9552,4,0.0,West
CA-2014-107167,11-06-2014,15-06-2014,Corporate,Office Supplies,1347.52,84.22,8,0.2,South
CA-2011-109491,21-02-2011,27-02-2011,Corporate,Technology,62.31,22.4316,3,0.0,Central
CA-2011-109491,21-02-2011,27-02-2011,Corporate,Furniture,20.32,6.9088,4,0.0,Central
CA-2014-105445,21-02-2014,26-02-2014,Corporate,Office Supplies,9.432,3.0654,3,0.2,West
CA-2011-107454,02-11-2011,06-11-2011,Consumer,Office Supplies,34.86,16.0356,7,0.0,East
CA-2011-107454,02-11-2011,06-11-2011,Consumer,Furniture,89.34,24.1218,6,0.0,East
US-2014-105046,18-07-2014,24-07-2014,Home Office,Technology,269.98,67.495,2,0.0,East
US-2014-105046,18-07-2014,24-07-2014,Home Office,Office Supplies,99.9,47.952,5,0.0,East
US-2014-105046,18-07-2014,24-07-2014,Home Office,Furniture,39.08,14.4596,4,0.0,East
CA-2014-152856,09-09-2014,11-09-2014,Corporate,Technology,116.832,33.5892,4,0.2,East
CA-2013-134691,15-11-2013,19-11-2013,Consumer,Office Supplies,2.296,-3.9032,2,0.8,Central
CA-2013-118759,15-11-2013,18-11-2013,Consumer,Furniture,408.006,72.5344,2,0.1,East
CA-2013-118759,15-11-2013,18-11-2013,Consumer,Office Supplies,40.44,10.5144,3,0.0,East
CA-2011-140403,10-10-2011,10-10-2011,Home Office,Furniture,122.352,13.7646,3,0.2,West
CA-2011-140403,10-10-2011,10-10-2011,Home Office,Office Supplies,15.28,7.4872,2,0.0,West
CA-2012-163104,19-03-2012,26-03-2012,Corporate,Office Supplies,11.96,5.8604,2,0.0,West
CA-2014-138464,09-07-2014,13-07-2014,Home Office,Furniture,15.84,4.9104,3,0.0,West
CA-2014-138464,09-07-2014,13-07-2014,Home Office,Office Supplies,86.376,30.2316,3,0.2,West
CA-2014-138464,09-07-2014,13-07-2014,Home Office,Office Supplies,18.24,6.2016,3,0.0,West
CA-2014-138464,09-07-2014,13-07-2014,Home Office,Office Supplies,13.12,4.3296,4,0.0,West
CA-2012-104129,27-02-2012,02-03-2012,Corporate,Technology,105.98,1.0598,2,0.0,East
CA-2012-104129,27-02-2012,02-03-2012,Corporate,Furniture,493.92,-28.224,7,0.3,East
US-2014-132206,17-06-2014,22-06-2014,Corporate,Office Supplies,5.936,-8.904,7,0.8,Central
CA-2014-113474,31-03-2014,01-04-2014,Consumer,Office Supplies,325.86,149.8956,2,0.0,Central
CA-2012-126557,12-07-2012,17-07-2012,Consumer,Furniture,383.607,-5.4801,9,0.3,Central
CA-2012-126557,12-07-2012,17-07-2012,Consumer,Technology,148.48,16.704,2,0.2,Central
CA-2012-126557,12-07-2012,17-07-2012,Consumer,Technology,537.544,53.7544,7,0.2,Central
CA-2012-126557,12-07-2012,17-07-2012,Consumer,Office Supplies,1.928,-2.9884,2,0.8,Central
CA-2012-126557,12-07-2012,17-07-2012,Consumer,Office Supplies,6.912,0.6912,3,0.2,Central
CA-2012-126557,12-07-2012,17-07-2012,Consumer,Furniture,7.76,-2.134,1,0.6,Central
CA-2012-126557,12-07-2012,17-07-2012,Consumer,Technology,659.168,49.4376,4,0.2,Central
US-2014-107636,01-05-2014,03-05-2014,Consumer,Office Supplies,5.76,2.8224,2,0.0,East
US-2011-165862,13-07-2011,17-07-2011,Corporate,Furniture,351.216,4.3902,3,0.2,West
US-2011-106334,27-12-2011,02-01-2012,Consumer,Furniture,230.28,23.028,3,0.2,West
US-2011-106334,27-12-2011,02-01-2012,Consumer,Office Supplies,12.84,5.778,3,0.0,West
CA-2013-101448,27-02-2013,02-03-2013,Consumer,Office Supplies,56.82,28.41,3,0.0,Central
CA-2012-130218,23-03-2012,26-03-2012,Consumer,Office Supplies,31.56,14.202,4,0.0,South
CA-2012-130218,23-03-2012,26-03-2012,Consumer,Office Supplies,27.92,0.5584,4,0.0,South
US-2014-117331,22-10-2014,29-10-2014,Consumer,Office Supplies,8.559,-6.5619,1,0.7,West
CA-2011-127383,31-12-2011,05-01-2012,Corporate,Office Supplies,49.568,17.9684,2,0.2,Central
CA-2011-110219,05-05-2011,08-05-2011,Consumer,Furniture,127.869,-9.1335,3,0.3,Central
CA-2012-118871,04-12-2012,09-12-2012,Corporate,Office Supplies,271.44,122.148,3,0.0,West
CA-2012-118871,04-12-2012,09-12-2012,Corporate,Technology,110.352,8.2764,3,0.2,West
CA-2012-118871,04-12-2012,09-12-2012,Corporate,Furniture,36.4,13.832,5,0.0,West
CA-2014-129490,27-09-2014,01-10-2014,Home Office,Furniture,419.136,-57.6312,4,0.2,South
CA-2011-101175,09-12-2011,14-12-2011,Corporate,Office Supplies,100.704,-1.2588,6,0.2,West
US-2014-149510,04-12-2014,11-12-2014,Consumer,Office Supplies,45.216,4.5216,3,0.2,South
US-2014-149510,04-12-2014,11-12-2014,Consumer,Office Supplies,28.782,-21.1068,6,0.7,South
US-2014-149510,04-12-2014,11-12-2014,Consumer,Office Supplies,24.448,8.8624,4,0.2,South
CA-2012-111990,08-11-2012,13-11-2012,Consumer,Office Supplies,10.476,-17.2854,6,0.8,Central
CA-2011-169460,19-04-2011,21-04-2011,Home Office,Furniture,76.14,26.649,3,0.0,West
US-2012-152128,25-05-2012,27-05-2012,Home Office,Office Supplies,21.24,8.0712,3,0.0,Central
US-2012-152128,25-05-2012,27-05-2012,Home Office,Office Supplies,127.96,60.1412,2,0.0,Central
CA-2014-126662,18-07-2014,22-07-2014,Home Office,Technology,479.984,89.997,2,0.2,West
CA-2013-139395,13-12-2013,19-12-2013,Home Office,Technology,657.93,184.2204,7,0.0,Central
CA-2013-139395,13-12-2013,19-12-2013,Home Office,Furniture,33.48,8.7048,4,0.0,Central
CA-2013-139395,13-12-2013,19-12-2013,Home Office,Office Supplies,13.9,3.614,5,0.0,Central
CA-2013-139395,13-12-2013,19-12-2013,Home Office,Office Supplies,26.86,6.715,2,0.0,Central
US-2011-121734,11-04-2011,16-04-2011,Consumer,Office Supplies,9.584,3.3544,1,0.2,West
CA-2012-110947,09-06-2012,15-06-2012,Home Office,Office Supplies,113.1,56.55,3,0.0,South
US-2011-150126,27-07-2011,02-08-2011,Corporate,Office Supplies,65.78,32.2322,11,0.0,East
CA-2012-164427,31-07-2012,06-08-2012,Corporate,Technology,239.7,105.468,6,0.0,South
CA-2013-120250,20-09-2013,23-09-2013,Home Office,Furniture,25.632,3.8448,3,0.2,East
CA-2013-121993,11-06-2013,13-06-2013,Consumer,Office Supplies,23.616,7.9704,8,0.2,East
US-2013-100405,27-08-2013,29-08-2013,Corporate,Office Supplies,8.26,3.7996,2,0.0,West
US-2014-163790,03-11-2014,05-11-2014,Home Office,Office Supplies,76.58,38.29,7,0.0,West
US-2014-163790,03-11-2014,05-11-2014,Home Office,Office Supplies,8.8,4.224,5,0.0,West
US-2014-163790,03-11-2014,05-11-2014,Home Office,Office Supplies,590.352,206.6232,6,0.2,West
US-2014-163790,03-11-2014,05-11-2014,Home Office,Office Supplies,5.58,0.1674,3,0.0,West
US-2014-163790,03-11-2014,05-11-2014,Home Office,Furniture,25.02,10.5084,3,0.0,West
US-2014-163790,03-11-2014,05-11-2014,Home Office,Office Supplies,452.55,22.6275,7,0.0,West
CA-2013-129868,27-12-2013,01-01-2014,Corporate,Office Supplies,17.76,4.9728,2,0.0,West
CA-2013-129868,27-12-2013,01-01-2014,Corporate,Technology,302.384,30.2384,2,0.2,West
CA-2013-129868,27-12-2013,01-01-2014,Corporate,Furniture,146.352,-5.4882,3,0.2,West
CA-2013-129868,27-12-2013,01-01-2014,Corporate,Office Supplies,7.9,2.054,2,0.0,West
CA-2013-129868,27-12-2013,01-01-2014,Corporate,Furniture,902.712,33.8517,3,0.2,West
CA-2013-129868,27-12-2013,01-01-2014,Corporate,Office Supplies,53.97,15.1116,3,0.0,West
CA-2013-140564,06-12-2013,11-12-2013,Home Office,Office Supplies,33.92,13.2288,8,0.0,East
US-2014-169502,29-08-2014,02-09-2014,Home Office,Office Supplies,21.81,5.8887,3,0.0,Central
US-2014-169502,29-08-2014,02-09-2014,Home Office,Office Supplies,91.6,26.564,5,0.0,Central
CA-2012-146948,16-07-2012,20-07-2012,Home Office,Furniture,150.98,43.7842,1,0.0,East
CA-2012-146948,16-07-2012,20-07-2012,Home Office,Office Supplies,137.25,63.135,9,0.0,East
CA-2012-146948,16-07-2012,20-07-2012,Home Office,Office Supplies,11.52,5.4144,4,0.0,East
US-2012-113327,26-05-2012,29-05-2012,Home Office,Office Supplies,18.272,5.9384,1,0.2,South
US-2012-113327,26-05-2012,29-05-2012,Home Office,Office Supplies,153.728,53.8048,4,0.2,South
US-2012-113327,26-05-2012,29-05-2012,Home Office,Office Supplies,12.224,4.4312,2,0.2,South
US-2012-113327,26-05-2012,29-05-2012,Home Office,Technology,167.944,50.3832,7,0.2,South
CA-2012-135020,28-05-2012,02-06-2012,Consumer,Technology,45.99,13.3371,1,0.0,East
CA-2012-135020,28-05-2012,02-06-2012,Consumer,Office Supplies,535.41,160.623,3,0.0,East
CA-2012-135020,28-05-2012,02-06-2012,Consumer,Office Supplies,6.096,2.0574,2,0.2,East
CA-2012-135020,28-05-2012,02-06-2012,Consumer,Office Supplies,45.36,21.7728,7,0.0,East
US-2014-141852,10-11-2014,15-11-2014,Consumer,Furniture,47.12,20.7328,8,0.0,West
CA-2013-109407,24-01-2013,26-01-2013,Corporate,Office Supplies,31.36,15.68,4,0.0,South
US-2014-165953,01-01-2014,07-01-2014,Consumer,Office Supplies,47.616,3.5712,3,0.2,South
US-2014-165953,01-01-2014,07-01-2014,Consumer,Office Supplies,23.48,8.218,5,0.2,South
CA-2013-144540,06-09-2013,11-09-2013,Home Office,Office Supplies,62.79,-166.3935,3,0.8,Central
CA-2013-144540,06-09-2013,11-09-2013,Home Office,Office Supplies,28.44,4.266,9,0.2,Central
CA-2012-159863,04-09-2012,07-09-2012,Corporate,Technology,134.376,6.7188,3,0.2,Central
CA-2012-117800,21-09-2012,26-09-2012,Home Office,Technology,589.9,147.475,2,0.0,East
CA-2012-117800,21-09-2012,26-09-2012,Home Office,Furniture,542.94,141.1644,3,0.0,East
CA-2014-145219,25-12-2014,26-12-2014,Home Office,Technology,2879.952,1007.9832,6,0.2,West
CA-2014-145219,25-12-2014,26-12-2014,Home Office,Office Supplies,90.48,33.93,3,0.2,West
CA-2012-161214,05-10-2012,08-10-2012,Corporate,Office Supplies,77.55,21.714,5,0.0,East
CA-2014-147228,10-09-2014,15-09-2014,Consumer,Office Supplies,8.832,-1.9872,3,0.2,South
CA-2014-147228,10-09-2014,15-09-2014,Consumer,Office Supplies,177.536,62.1376,4,0.2,South
CA-2014-147228,10-09-2014,15-09-2014,Consumer,Office Supplies,258.48,-3.231,2,0.2,South
CA-2014-147228,10-09-2014,15-09-2014,Consumer,Furniture,14.136,4.2408,3,0.2,South
CA-2013-101336,14-11-2013,19-11-2013,Corporate,Office Supplies,77.55,20.163,5,0.0,East
CA-2013-101336,14-11-2013,19-11-2013,Corporate,Office Supplies,24.88,6.9664,2,0.0,East
CA-2013-101336,14-11-2013,19-11-2013,Corporate,Office Supplies,140.75,39.41,5,0.0,East
CA-2013-101336,14-11-2013,19-11-2013,Corporate,Office Supplies,36.63,9.8901,3,0.0,East
US-2012-126235,15-10-2012,15-10-2012,Consumer,Furniture,17.14,6.1704,2,0.0,Central
CA-2014-168396,04-08-2014,09-08-2014,Consumer,Office Supplies,51.75,24.84,5,0.0,West
CA-2014-168396,04-08-2014,09-08-2014,Consumer,Furniture,123.96,11.1564,3,0.0,West
CA-2012-130456,21-08-2012,26-08-2012,Corporate,Furniture,586.398,34.494,6,0.15,West
CA-2012-130456,21-08-2012,26-08-2012,Corporate,Office Supplies,80.98,3.2392,1,0.0,West
CA-2014-116288,13-03-2014,18-03-2014,Corporate,Office Supplies,242.94,9.7176,3,0.0,West
CA-2014-168228,28-04-2014,30-04-2014,Consumer,Office Supplies,123.92,33.4584,4,0.0,West
CA-2014-168228,28-04-2014,30-04-2014,Consumer,Office Supplies,12.39,5.6994,3,0.0,West
CA-2014-168228,28-04-2014,30-04-2014,Consumer,Office Supplies,47.3,12.298,2,0.0,West
CA-2013-102162,12-09-2013,17-09-2013,Consumer,Technology,1599.92,751.9624,8,0.0,South
CA-2013-102162,12-09-2013,17-09-2013,Consumer,Office Supplies,11.09,5.4341,1,0.0,South
CA-2014-130141,23-10-2014,25-10-2014,Consumer,Office Supplies,3.168,-2.5344,4,0.7,West
CA-2014-130141,23-10-2014,25-10-2014,Consumer,Furniture,579.136,-28.9568,4,0.2,West
CA-2012-147501,02-08-2012,06-08-2012,Consumer,Office Supplies,6.368,2.1492,2,0.2,West
CA-2012-147501,02-08-2012,06-08-2012,Consumer,Technology,558.4,41.88,2,0.2,West
CA-2013-143910,13-08-2013,17-08-2013,Home Office,Furniture,145.764,-8.098,2,0.1,East
CA-2011-146885,30-05-2011,05-06-2011,Corporate,Office Supplies,13.62,6.129,3,0.0,South
CA-2013-139556,27-04-2013,02-05-2013,Home Office,Furniture,434.646,62.7822,3,0.1,East
CA-2014-129357,15-05-2014,20-05-2014,Corporate,Office Supplies,440.19,206.8893,9,0.0,West
CA-2014-129357,15-05-2014,20-05-2014,Corporate,Office Supplies,64.4,1.932,5,0.0,West
CA-2014-150987,09-04-2014,13-04-2014,Home Office,Office Supplies,244.55,114.9385,5,0.0,West
CA-2014-150987,09-04-2014,13-04-2014,Home Office,Office Supplies,195.76,97.88,4,0.0,West
CA-2014-132647,18-02-2014,24-02-2014,Home Office,Office Supplies,11.76,5.7624,2,0.0,East
CA-2014-132647,18-02-2014,24-02-2014,Home Office,Office Supplies,166.45,39.948,5,0.0,East
CA-2014-159107,25-06-2014,27-06-2014,Consumer,Office Supplies,2.88,1.3536,1,0.0,West
CA-2011-160738,05-05-2011,10-05-2011,Corporate,Office Supplies,45.248,3.9592,2,0.2,Central
CA-2012-112130,03-05-2012,07-05-2012,Consumer,Office Supplies,59.904,14.2272,2,0.2,East
CA-2012-112130,03-05-2012,07-05-2012,Consumer,Office Supplies,23.696,6.5164,2,0.2,East
CA-2012-112130,03-05-2012,07-05-2012,Consumer,Office Supplies,7.968,2.8884,2,0.2,East
CA-2012-112130,03-05-2012,07-05-2012,Consumer,Office Supplies,18.2,2.0475,7,0.2,East
CA-2012-112130,03-05-2012,07-05-2012,Consumer,Technology,27.552,-0.3444,3,0.2,East
CA-2012-112130,03-05-2012,07-05-2012,Consumer,Furniture,844.116,-36.1764,6,0.3,East
CA-2012-112130,03-05-2012,07-05-2012,Consumer,Office Supplies,76.752,-9.594,3,0.2,East
CA-2013-111409,19-09-2013,23-09-2013,Consumer,Office Supplies,3.0,1.05,1,0.2,South
CA-2013-116232,23-09-2013,27-09-2013,Consumer,Office Supplies,7.506,-6.0048,9,0.7,South
CA-2013-116232,23-09-2013,27-09-2013,Consumer,Office Supplies,16.56,5.796,2,0.2,South
CA-2013-116547,10-01-2013,17-01-2013,Corporate,Furniture,79.92,34.3656,4,0.0,West
CA-2013-116547,10-01-2013,17-01-2013,Corporate,Technology,69.98,13.2962,2,0.0,West
US-2014-133200,07-05-2014,12-05-2014,Corporate,Office Supplies,11.06,-18.802,10,0.8,Central
US-2014-133200,07-05-2014,12-05-2014,Corporate,Furniture,623.4648,-119.1918,7,0.32,Central
US-2014-133200,07-05-2014,12-05-2014,Corporate,Office Supplies,772.68,-57.951,5,0.2,Central
CA-2013-133550,01-08-2013,07-08-2013,Consumer,Office Supplies,283.14,72.358,4,0.1,Central
CA-2013-133550,01-08-2013,07-08-2013,Consumer,Technology,635.96,165.3496,4,0.0,Central
CA-2013-133550,01-08-2013,07-08-2013,Consumer,Technology,118.99,33.3172,1,0.0,Central
CA-2013-133550,01-08-2013,07-08-2013,Consumer,Furniture,272.94,30.0234,3,0.0,Central
CA-2014-139416,28-03-2014,30-03-2014,Consumer,Furniture,15.008,1.5008,2,0.2,East
CA-2011-114510,14-03-2011,19-03-2011,Consumer,Office Supplies,33.088,11.1672,4,0.2,West
CA-2011-114510,14-03-2011,19-03-2011,Consumer,Office Supplies,80.98,3.2392,1,0.0,West
CA-2011-114510,14-03-2011,19-03-2011,Consumer,Technology,82.8,6.624,12,0.0,West
CA-2011-114510,14-03-2011,19-03-2011,Consumer,Office Supplies,21.36,5.7672,2,0.0,West
CA-2011-114510,14-03-2011,19-03-2011,Consumer,Office Supplies,62.048,20.1656,2,0.2,West
CA-2013-169215,15-07-2013,19-07-2013,Consumer,Office Supplies,29.61,13.3245,9,0.0,East
CA-2013-127698,02-12-2013,02-12-2013,Consumer,Technology,863.928,86.3928,9,0.2,South
CA-2013-159912,30-08-2013,04-09-2013,Corporate,Furniture,241.92,-56.448,4,0.4,East
CA-2013-159912,30-08-2013,04-09-2013,Corporate,Furniture,163.88,-81.94,4,0.5,East
CA-2013-159912,30-08-2013,04-09-2013,Corporate,Office Supplies,3.486,-2.7888,2,0.7,East
CA-2013-159912,30-08-2013,04-09-2013,Corporate,Office Supplies,10.584,-2.3814,7,0.2,East
CA-2013-101987,25-06-2013,01-07-2013,Consumer,Technology,440.91,123.4548,9,0.0,Central
US-2014-154851,31-03-2014,04-04-2014,Consumer,Office Supplies,5.715,-4.7625,5,0.7,East
CA-2011-138681,20-12-2011,22-12-2011,Consumer,Furniture,51.968,10.3936,2,0.2,West
CA-2011-138681,20-12-2011,22-12-2011,Consumer,Technology,71.976,21.5928,3,0.2,West
CA-2011-138681,20-12-2011,22-12-2011,Consumer,Furniture,242.352,-42.4116,3,0.2,West
CA-2011-138681,20-12-2011,22-12-2011,Consumer,Office Supplies,221.92,77.672,5,0.2,West
CA-2011-138681,20-12-2011,22-12-2011,Consumer,Office Supplies,8.448,2.64,2,0.2,West
US-2012-138121,17-12-2012,17-12-2012,Consumer,Office Supplies,29.52,14.4648,4,0.0,Central
US-2012-138121,17-12-2012,17-12-2012,Consumer,Furniture,302.94,48.4704,3,0.0,Central
US-2012-138121,17-12-2012,17-12-2012,Consumer,Furniture,142.36,38.4372,2,0.0,Central
US-2012-138121,17-12-2012,17-12-2012,Consumer,Furniture,546.66,136.665,9,0.0,Central
US-2012-138121,17-12-2012,17-12-2012,Consumer,Furniture,212.13,14.8491,3,0.0,Central
CA-2014-140298,12-05-2014,18-05-2014,Home Office,Office Supplies,5.248,0.5904,2,0.2,Central
CA-2014-140298,12-05-2014,18-05-2014,Home Office,Office Supplies,74.416,-14.8832,2,0.2,Central
CA-2014-140298,12-05-2014,18-05-2014,Home Office,Office Supplies,6.848,2.14,2,0.2,Central
CA-2014-140298,12-05-2014,18-05-2014,Home Office,Furniture,7.996,-6.9965,1,0.6,Central
CA-2013-166240,25-06-2013,29-06-2013,Corporate,Office Supplies,8.712,-19.602,2,0.8,Central
CA-2013-158435,18-05-2013,19-05-2013,Consumer,Office Supplies,65.17,18.8993,7,0.0,East
CA-2013-158435,18-05-2013,19-05-2013,Consumer,Office Supplies,14.62,6.8714,2,0.0,East
CA-2013-158435,18-05-2013,19-05-2013,Consumer,Furniture,173.24,17.324,4,0.0,East
CA-2014-138149,30-06-2014,01-07-2014,Consumer,Office Supplies,895.92,302.373,5,0.2,West
CA-2014-138149,30-06-2014,01-07-2014,Consumer,Office Supplies,130.71,39.213,3,0.0,West
CA-2014-138149,30-06-2014,01-07-2014,Consumer,Office Supplies,11.68,3.0368,2,0.0,West
CA-2014-138149,30-06-2014,01-07-2014,Consumer,Technology,62.31,22.4316,3,0.0,West
CA-2011-112403,31-03-2011,31-03-2011,Consumer,Office Supplies,0.852,-0.5964,1,0.7,East
CA-2011-108273,16-12-2011,21-12-2011,Consumer,Office Supplies,36.288,12.7008,7,0.2,Central
CA-2011-108273,16-12-2011,21-12-2011,Consumer,Furniture,56.568,-74.9526,2,0.6,Central
CA-2014-121643,19-05-2014,21-05-2014,Consumer,Technology,344.704,38.7792,2,0.2,West
US-2012-122910,12-05-2012,16-05-2012,Consumer,Technology,201.584,20.1584,2,0.2,West
CA-2014-143126,04-12-2014,08-12-2014,Home Office,Furniture,521.96,88.7332,2,0.0,West
CA-2012-129042,12-12-2012,17-12-2012,Consumer,Office Supplies,8.22,2.2194,3,0.0,East
CA-2012-109736,10-10-2012,11-10-2012,Corporate,Office Supplies,45.36,21.7728,7,0.0,West
CA-2012-142601,18-04-2012,20-04-2012,Home Office,Office Supplies,947.17,9.4717,7,0.0,West
CA-2012-142601,18-04-2012,20-04-2012,Home Office,Office Supplies,61.96,27.882,2,0.0,West
CA-2011-106229,07-06-2011,11-06-2011,Consumer,Furniture,268.935,-209.7693,3,0.5,Central
US-2014-135230,02-09-2014,08-09-2014,Home Office,Office Supplies,7.58,2.9562,1,0.0,West
CA-2013-159653,23-05-2013,23-05-2013,Consumer,Office Supplies,14.73,7.2177,3,0.0,South
CA-2013-131968,12-11-2013,16-11-2013,Home Office,Office Supplies,9.888,-6.9216,2,0.7,South
CA-2013-131968,12-11-2013,16-11-2013,Home Office,Office Supplies,671.544,50.3658,3,0.2,South
CA-2011-119151,25-11-2011,29-11-2011,Home Office,Office Supplies,1117.92,55.896,4,0.0,East
CA-2011-119151,25-11-2011,29-11-2011,Home Office,Furniture,275.952,-37.9434,3,0.2,East
CA-2011-123323,07-11-2011,12-11-2011,Consumer,Office Supplies,123.144,46.179,7,0.2,West
CA-2013-124681,19-07-2013,24-07-2013,Consumer,Technology,15.576,3.3099,3,0.2,Central
US-2012-103996,29-03-2012,31-03-2012,Consumer,Office Supplies,212.64,99.9408,6,0.0,West
US-2012-103996,29-03-2012,31-03-2012,Consumer,Office Supplies,9.87,4.5402,3,0.0,West
US-2012-103996,29-03-2012,31-03-2012,Consumer,Technology,53.25,20.7675,3,0.0,West
US-2012-103996,29-03-2012,31-03-2012,Consumer,Furniture,19.92,9.5616,3,0.0,West
CA-2013-120530,08-04-2013,13-04-2013,Corporate,Furniture,658.746,146.388,3,0.1,East
CA-2012-155054,13-06-2012,19-06-2012,Home Office,Office Supplies,8.26,3.8822,2,0.0,East
CA-2012-155054,13-06-2012,19-06-2012,Home Office,Office Supplies,29.84,13.428,2,0.0,East
CA-2012-155054,13-06-2012,19-06-2012,Home Office,Technology,67.98,14.9556,2,0.0,East
CA-2012-105725,18-02-2012,24-02-2012,Consumer,Office Supplies,61.06,28.0876,2,0.0,West
CA-2012-105725,18-02-2012,24-02-2012,Consumer,Furniture,35.544,-0.8886,1,0.2,West
CA-2014-164364,13-11-2014,17-11-2014,Consumer,Office Supplies,9.96,4.5816,2,0.0,West
CA-2014-164364,13-11-2014,17-11-2014,Consumer,Office Supplies,9.21,2.3025,3,0.0,West
CA-2014-164364,13-11-2014,17-11-2014,Consumer,Office Supplies,27.93,8.0997,3,0.0,West
CA-2014-168123,06-03-2014,06-03-2014,Consumer,Office Supplies,7.9,2.528,2,0.0,Central
CA-2014-168123,06-03-2014,06-03-2014,Consumer,Office Supplies,221.16,57.5016,4,0.0,Central
CA-2014-168123,06-03-2014,06-03-2014,Consumer,Office Supplies,127.96,62.7004,2,0.0,Central
